pricing.date,product.currency.code,close.price
2024-07-30T00:00:00Z,BTC-USD,66169.68
2024-07-29T00:00:00Z,BTC-USD,66771.45
2024-07-28T00:00:00Z,BTC-USD,68244.3
2024-07-27T00:00:00Z,BTC-USD,67899.41
2024-07-26T00:00:00Z,BTC-USD,67924.08
2024-07-25T00:00:00Z,BTC-USD,65795.42
2024-07-24T00:00:00Z,BTC-USD,65366.4
2024-07-23T00:00:00Z,BTC-USD,65939.24
2024-07-22T00:00:00Z,BTC-USD,67558.22
2024-07-21T00:00:00Z,BTC-USD,68181.28
2024-07-20T00:00:00Z,BTC-USD,67163.83
2024-07-19T00:00:00Z,BTC-USD,66707.61
2024-07-18T00:00:00Z,BTC-USD,63982.86
2024-07-17T00:00:00Z,BTC-USD,64085.81
2024-07-16T00:00:00Z,BTC-USD,65088.99
2024-07-15T00:00:00Z,BTC-USD,64757.16
2024-07-14T00:00:00Z,BTC-USD,60808.42
2024-07-13T00:00:00Z,BTC-USD,59224.58
2024-07-12T00:00:00Z,BTC-USD,57909.03
2024-07-11T00:00:00Z,BTC-USD,57340.77
2024-07-10T00:00:00Z,BTC-USD,57712.59
2024-07-09T00:00:00Z,BTC-USD,58047.86
2024-07-08T00:00:00Z,BTC-USD,56699.43
2024-07-07T00:00:00Z,BTC-USD,55854.09
2024-07-06T00:00:00Z,BTC-USD,58244.75
2024-07-05T00:00:00Z,BTC-USD,56639.43
2024-07-04T00:00:00Z,BTC-USD,57042.14
2024-07-03T00:00:00Z,BTC-USD,60145.01
2024-07-02T00:00:00Z,BTC-USD,62040.22
2024-07-01T00:00:00Z,BTC-USD,62830.13
2024-06-30T00:00:00Z,BTC-USD,62668.26
2024-06-29T00:00:00Z,BTC-USD,60885.67
2024-06-28T00:00:00Z,BTC-USD,60313.35
2024-06-27T00:00:00Z,BTC-USD,61615.39
2024-06-26T00:00:00Z,BTC-USD,60816.68
2024-06-25T00:00:00Z,BTC-USD,61789.71
2024-06-24T00:00:00Z,BTC-USD,60263
2024-06-23T00:00:00Z,BTC-USD,63171.43
2024-06-22T00:00:00Z,BTC-USD,64235.01
2024-06-21T00:00:00Z,BTC-USD,64120.28
2024-06-20T00:00:00Z,BTC-USD,64840.88
2024-06-19T00:00:00Z,BTC-USD,64943.79
2024-06-18T00:00:00Z,BTC-USD,65152.8
2024-06-17T00:00:00Z,BTC-USD,66481.81
2024-06-16T00:00:00Z,BTC-USD,66628.75
2024-06-15T00:00:00Z,BTC-USD,66192
2024-06-14T00:00:00Z,BTC-USD,66004.39
2024-06-13T00:00:00Z,BTC-USD,66738.85
2024-06-12T00:00:00Z,BTC-USD,68248.6
2024-06-11T00:00:00Z,BTC-USD,67316.53
2024-06-10T00:00:00Z,BTC-USD,69497.73
2024-06-09T00:00:00Z,BTC-USD,69637.87
2024-06-08T00:00:00Z,BTC-USD,69304.05
2024-06-07T00:00:00Z,BTC-USD,69324.53
2024-06-06T00:00:00Z,BTC-USD,70773.64
2024-06-05T00:00:00Z,BTC-USD,71121.11
2024-06-04T00:00:00Z,BTC-USD,70542.32
2024-06-03T00:00:00Z,BTC-USD,68791
2024-06-02T00:00:00Z,BTC-USD,67735.52
2024-06-01T00:00:00Z,BTC-USD,67719.29
2024-05-31T00:00:00Z,BTC-USD,67472.41
2024-05-30T00:00:00Z,BTC-USD,68338.58
2024-05-29T00:00:00Z,BTC-USD,67569.45
2024-05-28T00:00:00Z,BTC-USD,68321.98
2024-05-27T00:00:00Z,BTC-USD,69368.72
2024-05-26T00:00:00Z,BTC-USD,68473.72
2024-05-25T00:00:00Z,BTC-USD,69289.67
2024-05-24T00:00:00Z,BTC-USD,68547.8
2024-05-23T00:00:00Z,BTC-USD,67940.45
2024-05-22T00:00:00Z,BTC-USD,69109.93
2024-05-21T00:00:00Z,BTC-USD,70142.84
2024-05-20T00:00:00Z,BTC-USD,71432.17
2024-05-19T00:00:00Z,BTC-USD,66261.62
2024-05-18T00:00:00Z,BTC-USD,66923.87
2024-05-17T00:00:00Z,BTC-USD,67046.33
2024-05-16T00:00:00Z,BTC-USD,65252.18
2024-05-15T00:00:00Z,BTC-USD,66244.69
2024-05-14T00:00:00Z,BTC-USD,61539.84
2024-05-13T00:00:00Z,BTC-USD,62932.37
2024-05-12T00:00:00Z,BTC-USD,61453.02
2024-05-11T00:00:00Z,BTC-USD,60814.63
2024-05-10T00:00:00Z,BTC-USD,60787.47
2024-05-09T00:00:00Z,BTC-USD,63073.57
2024-05-08T00:00:00Z,BTC-USD,61169.53
2024-05-07T00:00:00Z,BTC-USD,62315.76
2024-05-06T00:00:00Z,BTC-USD,63162.24
2024-05-05T00:00:00Z,BTC-USD,64023.45
2024-05-04T00:00:00Z,BTC-USD,63902.88
2024-05-03T00:00:00Z,BTC-USD,62913.03
2024-05-02T00:00:00Z,BTC-USD,59071.89
2024-05-01T00:00:00Z,BTC-USD,58265.59
2024-04-30T00:00:00Z,BTC-USD,60622.1
2024-04-29T00:00:00Z,BTC-USD,63844.85
2024-04-28T00:00:00Z,BTC-USD,63108.94
2024-04-27T00:00:00Z,BTC-USD,63422
2024-04-26T00:00:00Z,BTC-USD,63742.39
2024-04-25T00:00:00Z,BTC-USD,64484.44
2024-04-24T00:00:00Z,BTC-USD,64255.78
2024-04-23T00:00:00Z,BTC-USD,66414.16
2024-04-22T00:00:00Z,BTC-USD,66859.17
2024-04-21T00:00:00Z,BTC-USD,64952.92
2024-04-20T00:00:00Z,BTC-USD,64968.87
2024-04-19T00:00:00Z,BTC-USD,63848.37
2024-04-18T00:00:00Z,BTC-USD,63513.85
2024-04-17T00:00:00Z,BTC-USD,61279.36
2024-04-16T00:00:00Z,BTC-USD,63814.94
2024-04-15T00:00:00Z,BTC-USD,63452.18
2024-04-14T00:00:00Z,BTC-USD,65777.05
2024-04-13T00:00:00Z,BTC-USD,64024.77
2024-04-12T00:00:00Z,BTC-USD,67148.61
2024-04-11T00:00:00Z,BTC-USD,70020.73
2024-04-10T00:00:00Z,BTC-USD,70634.04
2024-04-09T00:00:00Z,BTC-USD,69117.01
2024-04-08T00:00:00Z,BTC-USD,71622.53
2024-04-07T00:00:00Z,BTC-USD,69350.34
2024-04-06T00:00:00Z,BTC-USD,68919.89
2024-04-05T00:00:00Z,BTC-USD,67856.51
2024-04-04T00:00:00Z,BTC-USD,68525.23
2024-04-03T00:00:00Z,BTC-USD,65987.92
2024-04-02T00:00:00Z,BTC-USD,65464.14
2024-04-01T00:00:00Z,BTC-USD,69681.82
2024-03-31T00:00:00Z,BTC-USD,71288.9
2024-03-30T00:00:00Z,BTC-USD,69626.87
2024-03-29T00:00:00Z,BTC-USD,69903.75
2024-03-28T00:00:00Z,BTC-USD,70801.18
2024-03-27T00:00:00Z,BTC-USD,69435.96
2024-03-26T00:00:00Z,BTC-USD,69992.4
2024-03-25T00:00:00Z,BTC-USD,69890.28
2024-03-24T00:00:00Z,BTC-USD,67204.93
2024-03-23T00:00:00Z,BTC-USD,63998.86
2024-03-22T00:00:00Z,BTC-USD,63814.56
2024-03-21T00:00:00Z,BTC-USD,65484.7
2024-03-20T00:00:00Z,BTC-USD,67858.8
2024-03-19T00:00:00Z,BTC-USD,61906.27
2024-03-18T00:00:00Z,BTC-USD,67613.04
2024-03-17T00:00:00Z,BTC-USD,68343.64
2024-03-16T00:00:00Z,BTC-USD,65254.22
2024-03-15T00:00:00Z,BTC-USD,69506.88
2024-03-14T00:00:00Z,BTC-USD,71364.58
2024-03-13T00:00:00Z,BTC-USD,73135.04
2024-03-12T00:00:00Z,BTC-USD,71475.93
2024-03-11T00:00:00Z,BTC-USD,72110.98
2024-03-10T00:00:00Z,BTC-USD,69032.12
2024-03-09T00:00:00Z,BTC-USD,68480
2024-03-08T00:00:00Z,BTC-USD,68289.16
2024-03-07T00:00:00Z,BTC-USD,66938.21
2024-03-06T00:00:00Z,BTC-USD,66122.28
2024-03-05T00:00:00Z,BTC-USD,63800.78
2024-03-04T00:00:00Z,BTC-USD,68360.14
2024-03-03T00:00:00Z,BTC-USD,63154.49
2024-03-02T00:00:00Z,BTC-USD,62045.78
2024-03-01T00:00:00Z,BTC-USD,62436.72
2024-02-29T00:00:00Z,BTC-USD,61179.03
2024-02-28T00:00:00Z,BTC-USD,62518.9
2024-02-27T00:00:00Z,BTC-USD,57077.07
2024-02-26T00:00:00Z,BTC-USD,54533.48
2024-02-25T00:00:00Z,BTC-USD,51731
2024-02-24T00:00:00Z,BTC-USD,51570.65
2024-02-23T00:00:00Z,BTC-USD,50747.05
2024-02-22T00:00:00Z,BTC-USD,51258.7
2024-02-21T00:00:00Z,BTC-USD,51851.67
2024-02-20T00:00:00Z,BTC-USD,52277.52
2024-02-19T00:00:00Z,BTC-USD,51787.05
2024-02-18T00:00:00Z,BTC-USD,52153.63
2024-02-17T00:00:00Z,BTC-USD,51666.22
2024-02-16T00:00:00Z,BTC-USD,52162.64
2024-02-15T00:00:00Z,BTC-USD,51934.29
2024-02-14T00:00:00Z,BTC-USD,51858.59
2024-02-13T00:00:00Z,BTC-USD,49725.36
2024-02-12T00:00:00Z,BTC-USD,49941.81
2024-02-11T00:00:00Z,BTC-USD,48316.3
2024-02-10T00:00:00Z,BTC-USD,47767.06
2024-02-09T00:00:00Z,BTC-USD,47160.41
2024-02-08T00:00:00Z,BTC-USD,45305.2
2024-02-07T00:00:00Z,BTC-USD,44343.61
2024-02-06T00:00:00Z,BTC-USD,43095.79
2024-02-05T00:00:00Z,BTC-USD,42657.67
2024-02-04T00:00:00Z,BTC-USD,42568.55
2024-02-03T00:00:00Z,BTC-USD,43010.67
2024-02-02T00:00:00Z,BTC-USD,43181.66
2024-02-01T00:00:00Z,BTC-USD,43078.81
2024-01-31T00:00:00Z,BTC-USD,42548.08
2024-01-30T00:00:00Z,BTC-USD,42942.78
2024-01-29T00:00:00Z,BTC-USD,43306.18
2024-01-28T00:00:00Z,BTC-USD,42034.59
2024-01-27T00:00:00Z,BTC-USD,42126.55
2024-01-26T00:00:00Z,BTC-USD,41814.8
2024-01-25T00:00:00Z,BTC-USD,39941.66
2024-01-24T00:00:00Z,BTC-USD,40077.78
2024-01-23T00:00:00Z,BTC-USD,39878.3
2024-01-22T00:00:00Z,BTC-USD,39524.27
2024-01-21T00:00:00Z,BTC-USD,41554.05
2024-01-20T00:00:00Z,BTC-USD,41666.67
2024-01-19T00:00:00Z,BTC-USD,41624.07
2024-01-18T00:00:00Z,BTC-USD,41293.5
2024-01-17T00:00:00Z,BTC-USD,42739.49
2024-01-16T00:00:00Z,BTC-USD,43130.45
2024-01-15T00:00:00Z,BTC-USD,42490.16
2024-01-14T00:00:00Z,BTC-USD,41697.33
2024-01-13T00:00:00Z,BTC-USD,42839.33
2024-01-12T00:00:00Z,BTC-USD,42773.03
2024-01-11T00:00:00Z,BTC-USD,46342.66
2024-01-10T00:00:00Z,BTC-USD,46666.11
2024-01-09T00:00:00Z,BTC-USD,46124.08
2024-01-08T00:00:00Z,BTC-USD,46995.1
2024-01-07T00:00:00Z,BTC-USD,43950.28
2024-01-06T00:00:00Z,BTC-USD,43992.44
2024-01-05T00:00:00Z,BTC-USD,44186.59
2024-01-04T00:00:00Z,BTC-USD,44193.29
2024-01-03T00:00:00Z,BTC-USD,42862.44
2024-01-02T00:00:00Z,BTC-USD,44972.8
2024-01-01T00:00:00Z,BTC-USD,44220.78
2023-12-31T00:00:00Z,BTC-USD,42288.06
2023-12-30T00:00:00Z,BTC-USD,42141.03
2023-12-29T00:00:00Z,BTC-USD,42063.45
2023-12-28T00:00:00Z,BTC-USD,42581.23
2023-12-27T00:00:00Z,BTC-USD,43474.4
2023-12-26T00:00:00Z,BTC-USD,42515.53
2023-12-25T00:00:00Z,BTC-USD,43589.67
2023-12-24T00:00:00Z,BTC-USD,43025.03
2023-12-23T00:00:00Z,BTC-USD,43726.35
2023-12-22T00:00:00Z,BTC-USD,44013.73
2023-12-21T00:00:00Z,BTC-USD,43875.32
2023-12-20T00:00:00Z,BTC-USD,43674.77
2023-12-19T00:00:00Z,BTC-USD,42266.22
2023-12-18T00:00:00Z,BTC-USD,42650.01
2023-12-17T00:00:00Z,BTC-USD,41349.59
2023-12-16T00:00:00Z,BTC-USD,42237.29
2023-12-15T00:00:00Z,BTC-USD,41933.89
2023-12-14T00:00:00Z,BTC-USD,43027.77
2023-12-13T00:00:00Z,BTC-USD,42885.54
2023-12-12T00:00:00Z,BTC-USD,41477.39
2023-12-11T00:00:00Z,BTC-USD,41229.61
2023-12-10T00:00:00Z,BTC-USD,43793.68
2023-12-09T00:00:00Z,BTC-USD,43723.25
2023-12-08T00:00:00Z,BTC-USD,44192.87
2023-12-07T00:00:00Z,BTC-USD,43280.95
2023-12-06T00:00:00Z,BTC-USD,43764.05
2023-12-05T00:00:00Z,BTC-USD,44084.39
2023-12-04T00:00:00Z,BTC-USD,41987.24
2023-12-03T00:00:00Z,BTC-USD,39984.81
2023-12-02T00:00:00Z,BTC-USD,39478.95
2023-12-01T00:00:00Z,BTC-USD,38703.54
2023-11-30T00:00:00Z,BTC-USD,37732.27
2023-11-29T00:00:00Z,BTC-USD,37863.84
2023-11-28T00:00:00Z,BTC-USD,37838.26
2023-11-27T00:00:00Z,BTC-USD,37241.63
2023-11-26T00:00:00Z,BTC-USD,37462.79
2023-11-25T00:00:00Z,BTC-USD,37805.99
2023-11-24T00:00:00Z,BTC-USD,37745.84
2023-11-23T00:00:00Z,BTC-USD,37304.05
2023-11-22T00:00:00Z,BTC-USD,37424.31
2023-11-21T00:00:00Z,BTC-USD,35751.89
2023-11-20T00:00:00Z,BTC-USD,37475.64
2023-11-19T00:00:00Z,BTC-USD,37391.19
2023-11-18T00:00:00Z,BTC-USD,36594.89
2023-11-17T00:00:00Z,BTC-USD,36630.38
2023-11-16T00:00:00Z,BTC-USD,36161.15
2023-11-15T00:00:00Z,BTC-USD,37885.35
2023-11-14T00:00:00Z,BTC-USD,35554.09
2023-11-13T00:00:00Z,BTC-USD,36475.67
2023-11-12T00:00:00Z,BTC-USD,37086.03
2023-11-11T00:00:00Z,BTC-USD,37139.12
2023-11-10T00:00:00Z,BTC-USD,37324.83
2023-11-09T00:00:00Z,BTC-USD,36706.59
2023-11-08T00:00:00Z,BTC-USD,35639.13
2023-11-07T00:00:00Z,BTC-USD,35416.28
2023-11-06T00:00:00Z,BTC-USD,35059.46
2023-11-05T00:00:00Z,BTC-USD,35035.42
2023-11-04T00:00:00Z,BTC-USD,35087.01
2023-11-03T00:00:00Z,BTC-USD,34731.27
2023-11-02T00:00:00Z,BTC-USD,34950
2023-11-01T00:00:00Z,BTC-USD,35440.1
2023-10-31T00:00:00Z,BTC-USD,34656.4
2023-10-30T00:00:00Z,BTC-USD,34493.79
2023-10-29T00:00:00Z,BTC-USD,34534.48
2023-10-28T00:00:00Z,BTC-USD,34085.42
2023-10-27T00:00:00Z,BTC-USD,33906.09
2023-10-26T00:00:00Z,BTC-USD,34154.71
2023-10-25T00:00:00Z,BTC-USD,34506.35
2023-10-24T00:00:00Z,BTC-USD,33922.52
2023-10-23T00:00:00Z,BTC-USD,33087.58
2023-10-22T00:00:00Z,BTC-USD,30004.15
2023-10-21T00:00:00Z,BTC-USD,29924.84
2023-10-20T00:00:00Z,BTC-USD,29684.73
2023-10-19T00:00:00Z,BTC-USD,28735.34
2023-10-18T00:00:00Z,BTC-USD,28326.51
2023-10-17T00:00:00Z,BTC-USD,28408.83
2023-10-16T00:00:00Z,BTC-USD,28520.24
2023-10-15T00:00:00Z,BTC-USD,27186.13
2023-10-14T00:00:00Z,BTC-USD,26851.71
2023-10-13T00:00:00Z,BTC-USD,26863.53
2023-10-12T00:00:00Z,BTC-USD,26750.51
2023-10-11T00:00:00Z,BTC-USD,26869.19
2023-10-10T00:00:00Z,BTC-USD,27393.29
2023-10-09T00:00:00Z,BTC-USD,27596.67
2023-10-08T00:00:00Z,BTC-USD,27933.55
2023-10-07T00:00:00Z,BTC-USD,27976.43
2023-10-06T00:00:00Z,BTC-USD,27945.17
2023-10-05T00:00:00Z,BTC-USD,27412.96
2023-10-04T00:00:00Z,BTC-USD,27786.75
2023-10-03T00:00:00Z,BTC-USD,27428.96
2023-10-02T00:00:00Z,BTC-USD,27504.04
2023-10-01T00:00:00Z,BTC-USD,27995.46
2023-09-30T00:00:00Z,BTC-USD,26961
2023-09-29T00:00:00Z,BTC-USD,26907
2023-09-28T00:00:00Z,BTC-USD,27027.14
2023-09-27T00:00:00Z,BTC-USD,26357.62
2023-09-26T00:00:00Z,BTC-USD,26208.44
2023-09-25T00:00:00Z,BTC-USD,26296.08
2023-09-24T00:00:00Z,BTC-USD,26250.24
2023-09-23T00:00:00Z,BTC-USD,26579.6
2023-09-22T00:00:00Z,BTC-USD,26578.4
2023-09-21T00:00:00Z,BTC-USD,26564.54
2023-09-20T00:00:00Z,BTC-USD,27123.94
2023-09-19T00:00:00Z,BTC-USD,27216.13
2023-09-18T00:00:00Z,BTC-USD,26764.49
2023-09-17T00:00:00Z,BTC-USD,26530.95
2023-09-16T00:00:00Z,BTC-USD,26569.69
2023-09-15T00:00:00Z,BTC-USD,26602.42
2023-09-14T00:00:00Z,BTC-USD,26532.76
2023-09-13T00:00:00Z,BTC-USD,26226.65
2023-09-12T00:00:00Z,BTC-USD,25840.61
2023-09-11T00:00:00Z,BTC-USD,25152.14
2023-09-10T00:00:00Z,BTC-USD,25831.76
2023-09-09T00:00:00Z,BTC-USD,25897.82
2023-09-08T00:00:00Z,BTC-USD,25906.34
2023-09-07T00:00:00Z,BTC-USD,26276.3
2023-09-06T00:00:00Z,BTC-USD,25747.63
2023-09-05T00:00:00Z,BTC-USD,25783.91
2023-09-04T00:00:00Z,BTC-USD,25816.13
2023-09-03T00:00:00Z,BTC-USD,25969.83
2023-09-02T00:00:00Z,BTC-USD,25867.83
2023-09-01T00:00:00Z,BTC-USD,25794.88
2023-08-31T00:00:00Z,BTC-USD,25932.45
2023-08-30T00:00:00Z,BTC-USD,27306.06
2023-08-29T00:00:00Z,BTC-USD,27717.98
2023-08-28T00:00:00Z,BTC-USD,26101.04
2023-08-27T00:00:00Z,BTC-USD,26091.16
2023-08-26T00:00:00Z,BTC-USD,26009.61
2023-08-25T00:00:00Z,BTC-USD,26049.39
2023-08-24T00:00:00Z,BTC-USD,26163.49
2023-08-23T00:00:00Z,BTC-USD,26427.54
2023-08-22T00:00:00Z,BTC-USD,26042.11
2023-08-21T00:00:00Z,BTC-USD,26125.18
2023-08-20T00:00:00Z,BTC-USD,26189.14
2023-08-19T00:00:00Z,BTC-USD,26096.42
2023-08-18T00:00:00Z,BTC-USD,26048.89
2023-08-17T00:00:00Z,BTC-USD,26627.57
2023-08-16T00:00:00Z,BTC-USD,28700.51
2023-08-15T00:00:00Z,BTC-USD,29170.14
2023-08-14T00:00:00Z,BTC-USD,29405.49
2023-08-13T00:00:00Z,BTC-USD,29275.94
2023-08-12T00:00:00Z,BTC-USD,29416.96
2023-08-11T00:00:00Z,BTC-USD,29400.45
2023-08-10T00:00:00Z,BTC-USD,29424.03
2023-08-09T00:00:00Z,BTC-USD,29562.76
2023-08-08T00:00:00Z,BTC-USD,29770.01
2023-08-07T00:00:00Z,BTC-USD,29179.21
2023-08-06T00:00:00Z,BTC-USD,29040.01
2023-08-05T00:00:00Z,BTC-USD,29047.12
2023-08-04T00:00:00Z,BTC-USD,29076.48
2023-08-03T00:00:00Z,BTC-USD,29174.18
2023-08-02T00:00:00Z,BTC-USD,29164.22
2023-08-01T00:00:00Z,BTC-USD,29697.27
2023-07-31T00:00:00Z,BTC-USD,29230.67
2023-07-30T00:00:00Z,BTC-USD,29281.39
2023-07-29T00:00:00Z,BTC-USD,29355.71
2023-07-28T00:00:00Z,BTC-USD,29316.15
2023-07-27T00:00:00Z,BTC-USD,29214.92
2023-07-26T00:00:00Z,BTC-USD,29353.23
2023-07-25T00:00:00Z,BTC-USD,29225.14
2023-07-24T00:00:00Z,BTC-USD,29176.98
2023-07-23T00:00:00Z,BTC-USD,30081.61
2023-07-22T00:00:00Z,BTC-USD,29795.03
2023-07-21T00:00:00Z,BTC-USD,29907.98
2023-07-20T00:00:00Z,BTC-USD,29809.13
2023-07-19T00:00:00Z,BTC-USD,29916.72
2023-07-18T00:00:00Z,BTC-USD,29861.93
2023-07-17T00:00:00Z,BTC-USD,30143.08
2023-07-16T00:00:00Z,BTC-USD,30247.64
2023-07-15T00:00:00Z,BTC-USD,30301.65
2023-07-14T00:00:00Z,BTC-USD,30330.52
2023-07-13T00:00:00Z,BTC-USD,31471.83
2023-07-12T00:00:00Z,BTC-USD,30381.81
2023-07-11T00:00:00Z,BTC-USD,30626.55
2023-07-10T00:00:00Z,BTC-USD,30419.89
2023-07-09T00:00:00Z,BTC-USD,30168.38
2023-07-08T00:00:00Z,BTC-USD,30291.69
2023-07-07T00:00:00Z,BTC-USD,30352.08
2023-07-06T00:00:00Z,BTC-USD,29899.38
2023-07-05T00:00:00Z,BTC-USD,30499.27
2023-07-04T00:00:00Z,BTC-USD,30771.25
2023-07-03T00:00:00Z,BTC-USD,31161.8
2023-07-02T00:00:00Z,BTC-USD,30613.51
2023-07-01T00:00:00Z,BTC-USD,30587.21
2023-06-30T00:00:00Z,BTC-USD,30466.72
2023-06-29T00:00:00Z,BTC-USD,30446.47
2023-06-28T00:00:00Z,BTC-USD,30074.94
2023-06-27T00:00:00Z,BTC-USD,30697.38
2023-06-26T00:00:00Z,BTC-USD,30272.18
2023-06-25T00:00:00Z,BTC-USD,30480.24
2023-06-24T00:00:00Z,BTC-USD,30547.18
2023-06-23T00:00:00Z,BTC-USD,30707.61
2023-06-22T00:00:00Z,BTC-USD,29886.31
2023-06-21T00:00:00Z,BTC-USD,29995.08
2023-06-20T00:00:00Z,BTC-USD,28320.43
2023-06-19T00:00:00Z,BTC-USD,26837.78
2023-06-18T00:00:00Z,BTC-USD,26336.46
2023-06-17T00:00:00Z,BTC-USD,26506.56
2023-06-16T00:00:00Z,BTC-USD,26329.6
2023-06-15T00:00:00Z,BTC-USD,25569.99
2023-06-14T00:00:00Z,BTC-USD,25123.34
2023-06-13T00:00:00Z,BTC-USD,25930.23
2023-06-12T00:00:00Z,BTC-USD,25905.82
2023-06-11T00:00:00Z,BTC-USD,25937.02
2023-06-10T00:00:00Z,BTC-USD,25856.1
2023-06-09T00:00:00Z,BTC-USD,26482.81
2023-06-08T00:00:00Z,BTC-USD,26508.32
2023-06-07T00:00:00Z,BTC-USD,26346.41
2023-06-06T00:00:00Z,BTC-USD,27243.63
2023-06-05T00:00:00Z,BTC-USD,25741.5
2023-06-04T00:00:00Z,BTC-USD,27122.04
2023-06-03T00:00:00Z,BTC-USD,27077.6
2023-06-02T00:00:00Z,BTC-USD,27250.69
2023-06-01T00:00:00Z,BTC-USD,26828.42
2023-05-31T00:00:00Z,BTC-USD,27223.08
2023-05-30T00:00:00Z,BTC-USD,27700.15
2023-05-29T00:00:00Z,BTC-USD,27744.82
2023-05-28T00:00:00Z,BTC-USD,28070.04
2023-05-27T00:00:00Z,BTC-USD,26867.99
2023-05-26T00:00:00Z,BTC-USD,26714.86
2023-05-25T00:00:00Z,BTC-USD,26479.06
2023-05-24T00:00:00Z,BTC-USD,26321.4
2023-05-23T00:00:00Z,BTC-USD,27223.22
2023-05-22T00:00:00Z,BTC-USD,26854.73
2023-05-21T00:00:00Z,BTC-USD,26752.65
2023-05-20T00:00:00Z,BTC-USD,27113.61
2023-05-19T00:00:00Z,BTC-USD,26890.27
2023-05-18T00:00:00Z,BTC-USD,26820.49
2023-05-17T00:00:00Z,BTC-USD,27407.77
2023-05-16T00:00:00Z,BTC-USD,27037.68
2023-05-15T00:00:00Z,BTC-USD,27171.13
2023-05-14T00:00:00Z,BTC-USD,26929.98
2023-05-13T00:00:00Z,BTC-USD,26789.48
2023-05-12T00:00:00Z,BTC-USD,26808.84
2023-05-11T00:00:00Z,BTC-USD,26986.56
2023-05-10T00:00:00Z,BTC-USD,27624.01
2023-05-09T00:00:00Z,BTC-USD,27647.29
2023-05-08T00:00:00Z,BTC-USD,27695.06
2023-05-07T00:00:00Z,BTC-USD,28474.53
2023-05-06T00:00:00Z,BTC-USD,28902.66
2023-05-05T00:00:00Z,BTC-USD,29536.76
2023-05-04T00:00:00Z,BTC-USD,28857.23
2023-05-03T00:00:00Z,BTC-USD,29038.75
2023-05-02T00:00:00Z,BTC-USD,28684.4
2023-05-01T00:00:00Z,BTC-USD,28077.27
2023-04-30T00:00:00Z,BTC-USD,29247.14
2023-04-29T00:00:00Z,BTC-USD,29249.35
2023-04-28T00:00:00Z,BTC-USD,29338.63
2023-04-27T00:00:00Z,BTC-USD,29483.72
2023-04-26T00:00:00Z,BTC-USD,28426.08
2023-04-25T00:00:00Z,BTC-USD,28304.42
2023-04-24T00:00:00Z,BTC-USD,27515.05
2023-04-23T00:00:00Z,BTC-USD,27592.98
2023-04-22T00:00:00Z,BTC-USD,27821.41
2023-04-21T00:00:00Z,BTC-USD,27253.85
2023-04-20T00:00:00Z,BTC-USD,28248.18
2023-04-19T00:00:00Z,BTC-USD,28809.72
2023-04-18T00:00:00Z,BTC-USD,30393.4
2023-04-17T00:00:00Z,BTC-USD,29449.91
2023-04-16T00:00:00Z,BTC-USD,30326.09
2023-04-15T00:00:00Z,BTC-USD,30324.11
2023-04-14T00:00:00Z,BTC-USD,30492.92
2023-04-13T00:00:00Z,BTC-USD,30406.78
2023-04-12T00:00:00Z,BTC-USD,29912.2
2023-04-11T00:00:00Z,BTC-USD,30227.19
2023-04-10T00:00:00Z,BTC-USD,29660.41
2023-04-09T00:00:00Z,BTC-USD,28340.99
2023-04-08T00:00:00Z,BTC-USD,27958.81
2023-04-07T00:00:00Z,BTC-USD,27931.94
2023-04-06T00:00:00Z,BTC-USD,28053.46
2023-04-05T00:00:00Z,BTC-USD,28175.37
2023-04-04T00:00:00Z,BTC-USD,28179.64
2023-04-03T00:00:00Z,BTC-USD,27811.77
2023-04-02T00:00:00Z,BTC-USD,28188.34
2023-04-01T00:00:00Z,BTC-USD,28471.46
2023-03-31T00:00:00Z,BTC-USD,28474.4
2023-03-30T00:00:00Z,BTC-USD,28035.48
2023-03-29T00:00:00Z,BTC-USD,28359.54
2023-03-28T00:00:00Z,BTC-USD,27274.15
2023-03-27T00:00:00Z,BTC-USD,27142.87
2023-03-26T00:00:00Z,BTC-USD,27992.9
2023-03-25T00:00:00Z,BTC-USD,27488.18
2023-03-24T00:00:00Z,BTC-USD,27489.24
2023-03-23T00:00:00Z,BTC-USD,28352.94
2023-03-22T00:00:00Z,BTC-USD,27325.15
2023-03-21T00:00:00Z,BTC-USD,28207.33
2023-03-20T00:00:00Z,BTC-USD,27823.32
2023-03-19T00:00:00Z,BTC-USD,28054.46
2023-03-18T00:00:00Z,BTC-USD,26980.35
2023-03-17T00:00:00Z,BTC-USD,27453.62
2023-03-16T00:00:00Z,BTC-USD,25051.85
2023-03-15T00:00:00Z,BTC-USD,24377.16
2023-03-14T00:00:00Z,BTC-USD,24762.65
2023-03-13T00:00:00Z,BTC-USD,24220
2023-03-12T00:00:00Z,BTC-USD,22219.08
2023-03-11T00:00:00Z,BTC-USD,20620.54
2023-03-10T00:00:00Z,BTC-USD,20230.08
2023-03-09T00:00:00Z,BTC-USD,20367.01
2023-03-08T00:00:00Z,BTC-USD,21698.37
2023-03-07T00:00:00Z,BTC-USD,22198.48
2023-03-06T00:00:00Z,BTC-USD,22410.31
2023-03-05T00:00:00Z,BTC-USD,22432.69
2023-03-04T00:00:00Z,BTC-USD,22350.95
2023-03-03T00:00:00Z,BTC-USD,22358.18
2023-03-02T00:00:00Z,BTC-USD,23468.24
2023-03-01T00:00:00Z,BTC-USD,23631.52
